filename,session_date
tbmm19059101.txt,10.05.1994
tbmm19060102.txt,11.05.1994
tbmm19060103.txt,12.05.1994
tbmm19060104.txt,17.05.1994
tbmm19060105.txt,18.05.1994
tbmm19061106.txt,25.05.1994
tbmm19061107.txt,26.05.1994
tbmm19061108.txt,31.05.1994
tbmm19061109.txt,01.06.1994
tbmm19061110.txt,02.06.1994
tbmm19062111.txt,06.06.1994
tbmm19062112.txt,07.06.1994
tbmm19062113.txt,08.06.1994
tbmm19062114.txt,09.06.1994
tbmm19062115.txt,10.06.1994
tbmm19062116.txt,14.06.1994
tbmm19063117.txt,15.06.1994
tbmm19063118.txt,16.06.1994
tbmm19063119.txt,17.06.1994
tbmm19063120.txt,21.06.1994
tbmm19063121.txt,16.04.1986
tbmm19063122.txt,23.06.1994
tbmm19063123.txt,24.06.1994
tbmm19064124.txt,14.07.1994
tbmm19064125.txt,19.07.1994
tbmm19064126.txt,20.07.1994
tbmm19064127.txt,21.07.1994
tbmm19064128.txt,26.07.1994
tbmm19064129.txt,27.07.1994
tbmm19064130.txt,28.07.1994
tbmm19064131.txt,29.07.1994
tbmm19065001.txt,01.09.1994
tbmm19065002.txt,06.09.1994
tbmm19065003.txt,07.09.1994
tbmm19065004.txt,08.09.1994
tbmm19065005.txt,13.09.1994
tbmm19066006.txt,14.09.1994
tbmm19066007.txt,15.09.1994
tbmm19066008.txt,20.09.1994
tbmm19066009.txt,21.09.1994
tbmm19067010.txt,02.09.1994
tbmm19067011.txt,27.09.1994
tbmm19067012.txt,28.09.1994
tbmm19067013.txt,29.09.1994
tbmm19068014.txt,04.10.1994
tbmm19068015.txt,05.10.1994
tbmm19068016.txt,06.10.1994
tbmm19068017.txt,11.10.1994
tbmm19068018.txt,12.10.1994
tbmm19068019.txt,13.10.1994
tbmm19068020.txt,18.10.1994
tbmm19069021.txt,19.10.1994
tbmm19069022.txt,20.10.1994
tbmm19069023.txt,25.10.1994
tbmm19069024.txt,26.10.1994
tbmm19070025.txt,27.10.1994
tbmm19070026.txt,01.11.1994
tbmm19070027.txt,02.11.1994
tbmm19070028.txt,03.11.1994
tbmm19070029.txt,04.11.1994
tbmm19070030.txt,08.11.1994
tbmm19071031.txt,09.11.1994
tbmm19071032.txt,10.11.1994
tbmm19071033.txt,11.11.1994
tbmm19071034.txt,14.11.1994
tbmm19071035.txt,15.11.1994
tbmm19071036.txt,16.11.1994
tbmm19071037.txt,17.11.1994
tbmm19072038.txt,18.11.1994
tbmm19072039.txt,22.11.1994
tbmm19072040.txt,23.11.1994
tbmm19072041.txt,24.11.1994
tbmm19072042.txt,25.11.1994
tbmm19072043.txt,29.11.1994
tbmm19073044.txt,30.11.1994
tbmm19073045.txt,01.12.1994
tbmm19073046.txt,06.12.1994
tbmm19073047.txt,07.12.1994
tbmm19073048.txt,08.12.1994
tbmm19073049.txt,09.12.1994
tbmm19074050.txt,12.12.1994
tbmm19075051.txt,13.12.1994
tbmm19075052.txt,14.12.1994
tbmm19075053.txt,15.12.1994
tbmm19075054.txt,16.12.1994
tbmm19075055.txt,17.12.1994
tbmm19075056.txt,18.12.1994
tbmm19076057.txt,19.12.1994
tbmm19076058.txt,20.12.1994
tbmm19076059.txt,21.12.1994
tbmm19076060.txt,22.12.1994
tbmm19076061.txt,23.12.1994
tbmm19077062.txt,27.12.1994
tbmm19077063.txt,28.12.1994
tbmm19077064.txt,29.12.1994
tbmm19077065.txt,10.01.1995
tbmm19077066.txt,11.01.1995
tbmm19077067.txt,12.01.1995
tbmm19078068.txt,17.01.1995
tbmm19078069.txt,18.01.1995
tbmm19078070.txt,19.01.1995
tbmm19078071.txt,24.01.1995
tbmm19078072.txt,25.01.1995
tbmm19078073.txt,26.01.1995
tbmm19079074.txt,14.02.1995
tbmm19079075.txt,15.02.1995
tbmm19079076.txt,16.02.1995
tbmm19079077.txt,21.02.1995
tbmm19080078.txt,22.02.1995
tbmm19080079.txt,23.02.1995
tbmm19080080.txt,28.02.1995
tbmm19080081.txt,01.03.1995
tbmm19080082.txt,07.03.1995
tbmm19081083.txt,08.03.1995
tbmm19081084.txt,09.03.1995
tbmm19081085.txt,14.03.1995
tbmm19081086.txt,15.03.1995
tbmm19082087.txt,16.03.1995
tbmm19082088.txt,21.03.1995
tbmm19082089.txt,22.03.1995
tbmm19082090.txt,23.03.1995
tbmm19082091.txt,28.03.1995
tbmm19083092.txt,29.03.1995
tbmm19083093.txt,30.03.1995
tbmm19083094.txt,04.04.1995
tbmm19083095.txt,05.04.1995
tbmm19083096.txt,06.04.1995
tbmm19084097.txt,11.04.1995
tbmm19084098.txt,12.04.1995
tbmm19084099.txt,13.04.1995
tbmm19084100.txt,18.04.1995
tbmm19084101.txt,19.04.1995
tbmm19084102.txt,20.04.1995
tbmm19085103.txt,23.04.1995
tbmm19085104.txt,25.04.1995
tbmm19085105.txt,26.04.1995
tbmm19085106.txt,27.04.1995
tbmm19085107.txt,02.05.1995
tbmm19086108.txt,03.05.1995
tbmm19086109.txt,04.05.1995
tbmm19086110.txt,16.05.1995
tbmm19086111.txt,17.05.1995
tbmm19086112.txt,18.05.1995
tbmm19086113.txt,23.05.1995
tbmm19087114.txt,24.05.1995
tbmm19087115.txt,25.05.1995
tbmm19087116.txt,30.05.1995
tbmm19087117.txt,31.05.1995
tbmm19087118.txt,01.06.1995
tbmm19087119.txt,06.06.1995
tbmm19088120.txt,07.06.1995
tbmm19088121.txt,08.06.1995
tbmm19088122.txt,13.06.1995
tbmm19088123.txt,14.06.1995
tbmm19089124.txt,15.06.1995
tbmm19089125.txt,20.06.1995
tbmm19089126.txt,21.06.1995
tbmm19089127.txt,22.06.1995
tbmm19089128.txt,23.06.1995
tbmm19089129.txt,24.06.1995
tbmm19090130.txt,27.06.1995
tbmm19090131.txt,28.06.1995
tbmm19090132.txt,29.06.1995
tbmm19090133.txt,04.07.1995
tbmm19090134.txt,05.07.1995
tbmm19090135.txt,06.07.1995
tbmm19091136.txt,07.07.1995
tbmm19091137.txt,08.07.1995
tbmm19091138.txt,11.07.1995
tbmm19091139.txt,12.07.1995
tbmm19092140.txt,13.07.1995
tbmm19092141.txt,14.07.1995
tbmm19092142.txt,18.07.1995
tbmm19092143.txt,19.07.1995
tbmm19093144.txt,20.07.1995
tbmm19093145.txt,21.07.1995
tbmm19093146.txt,22.07.1995
tbmm19093147.txt,23.07.1995
tbmm19093148.txt,14.08.1995
tbmm19093149.txt,16.08.1995
tbmm19094001.txt,01.10.1995
tbmm19094002.txt,03.10.1995
tbmm19094003.txt,04.10.1995
tbmm19094004.txt,05.10.1995
tbmm19094005.txt,10.10.1995
tbmm19094006.txt,11.10.1995
tbmm19094007.txt,12.10.1995
tbmm19094008.txt,13.10.1995
tbmm19094009.txt,15.10.1995
tbmm19094010.txt,17.10.1995
tbmm19094011.txt,18.10.1995
tbmm19094012.txt,19.10.1995
tbmm19094013.txt,24.10.1995
tbmm19094014.txt,25.10.1995
tbmm19095015.txt,26.10.1995
tbmm19095016.txt,27.10.1995
tbmm19095017.txt,28.10.1995
tbmm19095018.txt,30.10.1995
tbmm19095019.txt,31.10.1995
tbmm19096020.txt,01.11.1995
tbmm19096021.txt,02.11.1995
tbmm19096022.txt,03.11.1995
tbmm19096023.txt,04.11.1995
tbmm19096024.txt,05.11.1995
tbmm19096025.txt,07.11.1995
tbmm19097026.txt,08.11.1995
tbmm19097027.txt,09.11.1995
tbmm19097028.txt,10.11.1995
tbmm19097029.txt,11.11.1995
tbmm19097030.txt,13.11.1995
tbmm19097031.txt,14.11.1995
tbmm19098032.txt,15.11.1995
tbmm19098033.txt,16.11.1995
tbmm19098034.txt,17.11.1995
tbmm19098035.txt,18.11.1995
tbmm19098036.txt,20.11.1995
tbmm19098037.txt,21.11.1995
tbmm19098038.txt,22.11.1995
tbmm19098039.txt,23.11.1995
tbmm19098040.txt,24.11.1995
tbmm19098041.txt,27.11.1995
tbmm19098042.txt,04.12.1995
tbmm20001001.txt,08.01.1996
tbmm20001002.txt,18.01.1996
tbmm20001003.txt,23.01.1996
tbmm20001004.txt,24.01.1996
tbmm20001005.txt,25.01.1996
tbmm20001006.txt,30.01.1996
tbmm20001007.txt,31.01.1996
tbmm20001008.txt,01.02.1996
tbmm20001009.txt,06.02.1996
tbmm20001010.txt,07.02.1996
tbmm20001011.txt,08.02.1996
tbmm20001012.txt,13.02.1996
tbmm20001013.txt,14.02.1996
tbmm20001014.txt,15.02.1996
tbmm20001015.txt,27.02.1996
tbmm20001016.txt,28.02.1996
tbmm20001017.txt,29.02.1996
tbmm20001018.txt,05.03.1996
tbmm20001019.txt,06.03.1996
tbmm20002020.txt,07.03.1996
tbmm20002021.txt,10.03.1996
tbmm20002022.txt,12.03.1996
tbmm20002023.txt,13.03.1996
tbmm20002024.txt,14.03.1996
tbmm20002025.txt,19.03.1996
tbmm20002026.txt,20.03.1996
tbmm20002027.txt,21.03.1996
tbmm20002028.txt,26.03.1996
tbmm20002029.txt,27.03.1996
tbmm20002030.txt,28.03.1996
tbmm20002031.txt,02.04.1996
tbmm20002032.txt,03.04.1996
tbmm20002033.txt,04.04.1996
tbmm20003034.txt,09.04.1996
tbmm20003035.txt,10.04.1996
tbmm20003036.txt,11.04.1996
tbmm20003037.txt,16.04.1996
tbmm20003038.txt,17.04.1996
tbmm20003039.txt,18.04.1996
tbmm20003040.txt,19.04.1996
tbmm20004041.txt,20.04.1996
tbmm20004042.txt,21.04.1996
tbmm20004043.txt,22.04.1996
tbmm20004044.txt,23.04.1996
tbmm20004045.txt,24.04.1996
tbmm20004046.txt,25.04.1996
tbmm20004047.txt,02.05.1996
tbmm20005048.txt,07.05.1996
tbmm20005049.txt,08.05.1996
tbmm20005050.txt,09.05.1996
tbmm20005051.txt,14.05.1996
tbmm20005052.txt,15.05.1996
tbmm20005053.txt,16.05.1996
tbmm20005054.txt,21.05.1996
tbmm20006055.txt,22.05.1996
tbmm20006056.txt,03.06.1996
tbmm20006057.txt,04.06.1996
tbmm20006058.txt,05.06.1996
tbmm20006059.txt,06.06.1996
tbmm20006060.txt,11.06.1996
tbmm20006061.txt,12.06.1996
tbmm20006062.txt,13.06.1996
tbmm20007063.txt,18.06.1996
tbmm20007064.txt,19.06.1996
tbmm20007065.txt,20.06.1996
tbmm20007066.txt,25.06.1996
tbmm20007067.txt,26.06.1996
tbmm20007068.txt,27.06.1996
tbmm20007069.txt,02.07.1996
tbmm20007070.txt,03.07.1996
tbmm20007071.txt,04.07.1996
tbmm20008072.txt,06.07.1996
tbmm20008073.txt,08.07.1996
tbmm20008074.txt,09.07.1996
tbmm20008075.txt,00.07.1996
tbmm20008076.txt,11.07.1996
tbmm20008077.txt,16.07.1996
tbmm20008078.txt,17.07.1996
tbmm20008079.txt,18.07.1996
tbmm20008080.txt,22.07.1996
tbmm20008081.txt,23.07.1996
tbmm20008082.txt,24.07.1996
tbmm20009083.txt,25.07.1996
tbmm20009084.txt,30.07.1996
tbmm20009085.txt,31.07.1996
tbmm20009086.txt,01.08.1996
tbmm20009087.txt,02.08.1996
tbmm20010088.txt,27.08.1996
tbmm20010089.txt,28.08.1996
tbmm20010090.txt,29.08.1996
tbmm20010091.txt,30.08.1996
tbmm20011001.txt,01.10.1996
tbmm20011002.txt,02.10.1996
tbmm20011003.txt,03.10.1996
tbmm20011004.txt,08.10.1996
tbmm20011005.txt,09.10.1996
tbmm20011006.txt,10.10.1996
tbmm20012007.txt,15.10.1996
tbmm20012008.txt,16.10.1996
tbmm20012009.txt,17.10.1996
tbmm20012010.txt,22.10.1996
tbmm20012011.txt,23.10.1996
tbmm20013012.txt,24.10.1996
tbmm20013013.txt,05.11.1996
tbmm20013014.txt,06.11.1996
tbmm20013015.txt,07.11.1996
tbmm20013016.txt,12.11.1996
tbmm20013017.txt,13.11.1996
tbmm20013018.txt,14.11.1996
tbmm20014019.txt,19.11.1996
tbmm20014020.txt,20.11.1996
tbmm20014021.txt,21.11.1996
tbmm20014022.txt,26.11.1996
tbmm20014023.txt,27.11.1996
tbmm20014024.txt,28.11.1996
tbmm20014025.txt,03.12.1996
tbmm20014026.txt,04.12.1996
tbmm20014027.txt,05.12.1996
tbmm20015028.txt,09.12.1996
tbmm20016029.txt,10.12.1996
tbmm20016030.txt,11.12.1996
tbmm20016031.txt,12.12.1996
tbmm20016032.txt,13.12.1996
tbmm20016033.txt,14.12.1996
tbmm20017034.txt,15.12.1996
tbmm20017035.txt,16.12.1996
tbmm20017036.txt,17.12.1996
tbmm20017037.txt,18.12.1996
tbmm20018038.txt,19.12.1996
tbmm20018039.txt,24.12.1996
tbmm20018040.txt,25.12.1996
tbmm20018041.txt,26.12.1996
tbmm20018042.txt,07.01.1997
tbmm20018043.txt,08.01.1997
tbmm20018044.txt,09.01.1997
tbmm20019045.txt,14.01.1997
tbmm20019046.txt,15.01.1997
tbmm20019047.txt,16.01.1997
tbmm20019048.txt,21.01.1997
tbmm20019049.txt,22.01.1997
tbmm20019050.txt,23.01.1997
tbmm20019051.txt,28.01.1997
tbmm20019052.txt,29.01.1997
tbmm20020053.txt,30.01.1997
tbmm20020054.txt,04.02.1997
tbmm20020055.txt,05.02.1997
tbmm20020056.txt,06.02.1997
tbmm20020057.txt,18.02.1997
tbmm20021058.txt,19.02.1997
tbmm20021059.txt,00.02.1997
tbmm20021060.txt,25.02.1997
tbmm20021061.txt,26.02.1997
tbmm20021062.txt,27.02.1997
tbmm20022063.txt,04.03.1997
tbmm20022064.txt,05.03.1997
tbmm20022065.txt,06.03.1997
tbmm20022066.txt,11.03.1997
tbmm20022067.txt,12.03.1997
tbmm20022068.txt,13.03.1997
tbmm20023069.txt,18.03.1997
tbmm20023070.txt,19.03.1997
tbmm20023071.txt,20.03.1997
tbmm20023072.txt,25.03.1997
tbmm20024073.txt,26.03.1997
tbmm20024074.txt,27.03.1997
tbmm20024075.txt,01.04.1997
tbmm20024076.txt,02.04.1997
tbmm20024077.txt,03.04.1997
tbmm20024078.txt,04.04.1997
tbmm20025079.txt,08.04.1997
tbmm20025080.txt,09.04.1997
tbmm20025081.txt,10.04.1997
tbmm20025082.txt,11.04.1997
tbmm20025083.txt,22.04.1997
tbmm20025084.txt,23.04.1997
tbmm20025085.txt,24.04.1996
tbmm20025086.txt,29.04.1997
tbmm20025087.txt,30.04.1997
tbmm20025088.txt,01.05.1997
tbmm20026089.txt,06.05.1997
tbmm20026090.txt,07.05.1997
tbmm20026091.txt,08.05.1997
tbmm20026092.txt,13.05.1997
tbmm20026093.txt,14.05.1997
tbmm20026094.txt,15.05.1997
tbmm20027095.txt,20.05.1997
tbmm20027096.txt,21.05.1997
tbmm20027097.txt,22.05.1997
tbmm20027098.txt,27.05.1997
tbmm20028099.txt,28.05.1997
tbmm20028100.txt,29.05.1997
tbmm20028101.txt,03.06.1997
tbmm20028102.txt,04.06.1997
tbmm20028103.txt,05.06.1997
tbmm20028104.txt,10.06.1997
tbmm20029105.txt,11.06.1997
tbmm20029106.txt,02.06.1997
tbmm20029107.txt,17.06.1997
tbmm20029108.txt,08.06.1997
tbmm20029109.txt,19.06.1997
tbmm20029110.txt,24.06.1997
tbmm20029111.txt,25.06.1997
tbmm20030112.txt,26.06.1997
tbmm20030113.txt,01.07.1997
tbmm20030114.txt,02.07.1997
tbmm20030115.txt,03.07.1997
tbmm20030116.txt,07.07.1997
tbmm20030117.txt,08.07.1997
tbmm20030118.txt,09.07.1997
tbmm20030119.txt,10.07.1997
tbmm20031120.txt,12.07.1997
tbmm20031121.txt,05.07.1997
tbmm20031122.txt,16.07.1997
tbmm20031123.txt,17.07.1997
tbmm20031124.txt,21.01.1997
tbmm20031125.txt,23.07.1997
tbmm20032126.txt,24.07.1997
tbmm20032127.txt,29.07.1997
tbmm20032128.txt,00.07.1997
tbmm20032129.txt,31.07.1997
tbmm20032130.txt,05.08.1097
tbmm20032131.txt,06.08.1997
tbmm20032132.txt,07.08.1997
tbmm20032133.txt,12.08.1997
tbmm20032134.txt,13.08.1997
tbmm20033135.txt,14.08.1997
tbmm20033136.txt,15.08.1997
tbmm20033137.txt,16.08.1997
tbmm20034001.txt,01.10.1997
tbmm20034002.txt,02.10.1997
tbmm20034003.txt,14.10.1997
tbmm20034004.txt,16.10.1997
tbmm20034005.txt,21.10.1997
tbmm20034006.txt,22.10.1997
tbmm20034007.txt,23.10.1997
tbmm20034008.txt,30.10.1997
tbmm20035009.txt,04.11.1997
tbmm20035010.txt,05.11.1997
tbmm20035011.txt,06.11.1997
tbmm20036012.txt,11.11.1997
tbmm20036013.txt,12.11.1997
tbmm20036014.txt,13.11.1997
tbmm20036015.txt,18.11.1997
tbmm20036016.txt,19.11.1997
tbmm20036017.txt,20.11.1997
tbmm20037018.txt,25.11.1997
tbmm20037019.txt,26.11.1997
tbmm20037020.txt,27.11.1997
tbmm20037021.txt,02.12.1997
tbmm20037022.txt,03.12.1997
tbmm20038023.txt,01.12.1997
tbmm20038024.txt,08.12.1997
tbmm20038025.txt,09.12.1997
tbmm20038026.txt,10.12.1997
tbmm20038027.txt,11.12.1997
tbmm20039028.txt,16.12.1997
tbmm20040029.txt,17.12.1997
tbmm20040030.txt,18.12.1997
tbmm20040031.txt,19.12.1997
tbmm20040032.txt,20.12.1997
tbmm20040033.txt,21.12.1997
tbmm20041034.txt,22.12.1997
tbmm20041035.txt,23.12.1997
tbmm20041036.txt,24.12.1997
tbmm20041037.txt,31.12.1997
tbmm20041038.txt,06.01.1998
tbmm20042039.txt,07.01.1998
tbmm20042040.txt,08.01.1998
tbmm20042041.txt,13.01.1998
tbmm20042042.txt,14.01.1998
tbmm20042043.txt,15.01.1998
tbmm20043044.txt,20.01.1998
tbmm20043045.txt,21.01.1998
tbmm20044046.txt,22.01.1998
tbmm20044047.txt,23.01.1998
tbmm20044048.txt,27.01.1998
tbmm20044049.txt,03.02.1998
tbmm20044050.txt,04.02.1998
tbmm20044051.txt,05.02.1998
tbmm20044052.txt,10.02.1998
tbmm20045053.txt,11.02.1998
tbmm20045054.txt,12.02.1998
tbmm20045055.txt,17.02.1998
tbmm20045056.txt,18.02.1998
tbmm20045057.txt,19.02.1998
tbmm20046058.txt,24.02.1998
tbmm20046059.txt,25.02.1998
tbmm20046060.txt,26.02.1998
tbmm20046061.txt,03.03.1998
tbmm20047062.txt,04.03.1998
tbmm20047063.txt,05.03.1998
tbmm20047064.txt,10.03.1998
tbmm20047065.txt,11.03.1998
tbmm20047066.txt,12.03.1998
tbmm20048067.txt,17.03.1998
tbmm20048068.txt,18.03.1998
tbmm20048069.txt,19.03.1998
tbmm20048070.txt,24.03.1998
tbmm20048071.txt,25.03.1998
tbmm20049072.txt,26.03.1998
tbmm20049073.txt,31.03.1998
tbmm20049074.txt,01.04.1998
tbmm20050075.txt,02.04.1998
tbmm20050076.txt,14.04.1998
tbmm20050077.txt,15.04.1998
tbmm20051078.txt,16.04.1998
tbmm20051079.txt,21.04.1998
tbmm20051080.txt,22.04.1998
tbmm20051081.txt,23.04.1998
tbmm20051082.txt,28.04.1998
tbmm20051083.txt,29.04.1998
tbmm20051084.txt,30.04.1998
tbmm20052085.txt,05.05.1998
tbmm20052086.txt,06.05.1998
tbmm20052087.txt,07.05.1998
tbmm20052088.txt,12.05.1998
tbmm20052089.txt,13.05.1998
tbmm20052090.txt,14.05.1998
tbmm20052091.txt,20.05.1998
tbmm20052092.txt,21.05.1998
tbmm20053093.txt,26.05.1998
tbmm20053094.txt,27.05.1998
tbmm20053095.txt,28.05.1998
tbmm20053096.txt,02.06.1998
tbmm20053097.txt,03.06.1998
tbmm20054098.txt,04.06.1998
tbmm20054099.txt,09.06.1998
tbmm20054100.txt,10.06.1998
tbmm20054101.txt,11.06.1998
tbmm20054102.txt,16.06.1998
tbmm20055103.txt,17.06.1998
tbmm20055104.txt,18.06.1998
tbmm20055105.txt,19.06.1998
tbmm20055106.txt,22.06.1998
tbmm20056107.txt,23.06.1998
tbmm20056108.txt,04.06.1998
tbmm20056109.txt,25.06.1998
tbmm20056110.txt,26.06.1998
tbmm20056111.txt,29.06.1998
tbmm20057112.txt,30.06.1998
tbmm20057113.txt,01.07.1998
tbmm20057114.txt,02.07.1998
tbmm20057115.txt,03.07.1998
tbmm20057116.txt,06.07.1998
tbmm20058117.txt,07.07.1998
tbmm20058118.txt,08.07.1998
tbmm20058119.txt,09.07.1998
tbmm20058120.txt,13.07.1998
tbmm20059121.txt,14.07.1998
tbmm20059122.txt,15.07.1998
tbmm20059123.txt,16.07.1998
tbmm20059124.txt,20.07.1998
tbmm20060125.txt,21.07.1998
tbmm20060126.txt,22.07.1998
tbmm20060127.txt,03.07.1998
tbmm20060128.txt,27.07.1998
tbmm20060129.txt,28.07.1998
tbmm20061130.txt,29.07.1998
tbmm20061131.txt,30.07.1998
tbmm20062001.txt,01.10.1998
tbmm20063002.txt,06.10.1998
tbmm20063003.txt,12.10.1998
tbmm20063004.txt,08.10.1998
tbmm20063005.txt,12.10.1998
tbmm20063006.txt,13.10.1998
tbmm20063007.txt,14.10.1998
tbmm20063008.txt,15.10.1998
tbmm20064009.txt,20.10.1998
tbmm20064010.txt,21.10.1998
tbmm20064011.txt,22.10.1998
tbmm20064012.txt,27.10.1998
tbmm20064013.txt,03.11.1998
tbmm20065014.txt,04.11.1998
tbmm20065015.txt,05.11.1998
tbmm20065016.txt,10.11.1998
tbmm20065017.txt,11.11.1998
tbmm20065018.txt,12.11.1998
tbmm20065019.txt,17.11.1998
tbmm20065020.txt,18.11.1998
tbmm20066021.txt,19.11.1998
tbmm20066022.txt,23.11.1998
tbmm20066023.txt,24.11.1998
tbmm20066024.txt,25.11.1998
tbmm20066025.txt,26.11.1998
tbmm20066026.txt,01.12.1998
tbmm20066027.txt,02.12.1998
tbmm20067028.txt,03.12.1998
tbmm20068029.txt,08.12.1998
tbmm20068030.txt,09.12.1998
tbmm20068031.txt,10.12.1998
tbmm20068032.txt,15.12.1998
tbmm20068033.txt,16.12.1998
tbmm20068034.txt,17.12.1998
tbmm20068035.txt,22.12.1998
tbmm20068036.txt,23.12.1998
tbmm20068037.txt,24.12.1998
tbmm20068038.txt,29.12.1998
tbmm20069039.txt,05.01.1999
tbmm20069040.txt,06.01.1999
tbmm20069041.txt,07.01.1999
tbmm20069042.txt,12.01.1999
tbmm20069043.txt,15.01.1999
tbmm20069044.txt,17.01.1999
tbmm20069045.txt,26.01.1999
tbmm20069046.txt,27.01.1999
tbmm20069047.txt,28.01.1000
tbmm20069048.txt,02.02.1999
tbmm20069049.txt,03.02.1999
tbmm20070050.txt,04.02.1999
tbmm20070051.txt,09.02.1999
tbmm20070052.txt,10.02.1999
tbmm20070053.txt,11.02.1999
tbmm20071054.txt,13.03.1999
tbmm20071055.txt,16.03.1999
tbmm20071056.txt,17.03.1999
tbmm20071057.txt,18.03.1999
tbmm20071058.txt,19.03.1999
tbmm20071059.txt,20.03.1999
tbmm20071060.txt,21.03.1999
tbmm20071061.txt,22.03.1999
tbmm20071062.txt,23.03.1999
tbmm20071063.txt,24.03.1999
tbmm20071064.txt,25.03.1999
tbmm21001001.txt,02.05.1999
tbmm21001002.txt,12.05.1999
tbmm21001003.txt,18.05.1999
tbmm21001004.txt,20.05.1999
tbmm21001005.txt,25.05.1999
tbmm21001006.txt,26.05.1999
tbmm21001007.txt,27.05.1999
tbmm21001008.txt,01.06.1999
tbmm21001009.txt,02.06.1999
tbmm21001010.txt,03.06.1999
tbmm21001011.txt,04.06.1999
tbmm21001012.txt,07.06.1999
tbmm21001013.txt,09.06.1999
tbmm21001014.txt,10.06.1999
tbmm21001015.txt,05.06.1999
tbmm21001016.txt,16.06.1999
tbmm21002017.txt,17.06.1999
tbmm21002018.txt,18.06.1999
tbmm21002019.txt,22.06.1999
tbmm21003020.txt,23.06.1999
tbmm21003021.txt,24.06.1999
tbmm21004022.txt,25.06.1999
tbmm21004023.txt,26.06.1999
tbmm21004024.txt,27.06.1999
tbmm21004025.txt,28.06.1999
tbmm21005026.txt,29.06.1999
tbmm21005027.txt,30.06.1999
tbmm21005028.txt,01.07.1999
tbmm21005029.txt,06.07.1999
tbmm21005030.txt,07.07.1999
tbmm21006031.txt,08.07.1999
tbmm21006032.txt,13.07.1999
tbmm21006033.txt,14.07.1999
tbmm21006034.txt,15.07.1999
tbmm21006035.txt,20.07.1999
tbmm21006036.txt,21.07.1999
tbmm21007037.txt,02.07.1999
tbmm21007038.txt,23.07.1999
tbmm21007039.txt,27.07.1999
tbmm21007040.txt,28.07.1999
tbmm21007041.txt,29.07.1999
tbmm21008042.txt,00.07.1999
tbmm21008043.txt,03.08.1999
tbmm21008044.txt,04.08.1999
tbmm21008045.txt,05.08.1999
tbmm21009046.txt,10.08.1999
tbmm21009047.txt,11.08.1999
tbmm21009048.txt,12.08.1999
tbmm21010049.txt,13.08.1999
tbmm21010050.txt,04.08.1999
tbmm21010051.txt,15.08.1999
tbmm21010052.txt,16.08.1999
tbmm21011053.txt,17.08.1999
tbmm21011054.txt,18.08.1999
tbmm21011055.txt,23.08.1999
tbmm21011056.txt,24.08.1999
tbmm21011057.txt,25.08.1999
tbmm21012058.txt,26.08.1999
tbmm21012059.txt,27.08.1999
tbmm21013001.txt,01.10.1999
tbmm21013002.txt,05.10.1999
tbmm21013003.txt,06.10.1999
tbmm21013004.txt,07.10.1999
tbmm21013005.txt,12.10.1999
tbmm21013006.txt,13.10.1999
tbmm21014007.txt,14.10.1999
tbmm21014008.txt,19.10.1999
tbmm21014009.txt,18.10.1999
tbmm21014010.txt,21.10.1999
tbmm21014011.txt,26.10.1999
tbmm21014012.txt,27.10.1999
tbmm21015013.txt,02.11.1999
tbmm21015014.txt,03.11.1999
tbmm21015015.txt,04.11.1999
tbmm21016016.txt,09.11.1999
tbmm21016017.txt,10.11.1999
tbmm21016018.txt,11.11.1999
tbmm21016019.txt,15.11.1999
tbmm21016020.txt,16.11.1999
tbmm21017021.txt,17.11.1999
tbmm21017022.txt,18.11.1999
tbmm21017023.txt,23.11.1999
tbmm21017024.txt,24.11.1999
tbmm21017025.txt,25.11.1999
tbmm21018026.txt,30.11.1999
tbmm21018027.txt,01.12.1999
tbmm21018028.txt,02.12.1999
tbmm21018029.txt,07.12.1999
tbmm21018030.txt,08.12.1999
tbmm21019031.txt,09.12.1999
tbmm21019032.txt,10.12.1999
tbmm21019033.txt,14.12.1999
tbmm21019034.txt,15.12.1999
tbmm21019035.txt,16.12.1999
tbmm21020036.txt,17.12.1999
tbmm21020037.txt,19.12.1999
tbmm21021038.txt,20.12.1999
tbmm21021039.txt,21.12.1999
tbmm21021040.txt,22.12.1999
tbmm21021041.txt,23.12.1999
tbmm21021042.txt,24.12.1999
tbmm21022043.txt,25.12.1999
tbmm21022044.txt,26.12.1999
tbmm21022045.txt,27.12.1999
tbmm21022046.txt,28.12.1999
tbmm21023047.txt,29.12.1999
tbmm21023048.txt,18.01.2000
tbmm21023049.txt,19.01.2000
tbmm21023050.txt,20.01.2000
tbmm21024051.txt,25.01.2000
tbmm21024052.txt,26.01.2000
tbmm21024053.txt,27.01.2000
tbmm21025054.txt,01.02.2000
tbmm21025055.txt,02.02.2000
tbmm21026056.txt,03.02.2000
tbmm21026057.txt,15.02.2000
tbmm21026058.txt,16.02.2000
tbmm21026059.txt,17.02.2000
tbmm21026060.txt,22.02.2000
tbmm21027061.txt,23.02.2000
tbmm21027062.txt,24.02.2000
tbmm21027063.txt,29.02.2000
tbmm21027064.txt,01.03.2000
tbmm21027065.txt,02.03.2000
tbmm21028066.txt,07.03.2000
tbmm21028067.txt,08.03.2000
tbmm21028068.txt,09.03.2000
tbmm21028069.txt,21.03.2000
tbmm21029070.txt,22.03.2000
tbmm21029071.txt,23.03.2000
tbmm21029072.txt,28.03.2000
tbmm21029073.txt,29.03.2000
